order_id,order_date,customer_id,customer_segment,region,product_category,sales_channel,quantity,unit_price,revenue,cost,discount_pct,order_status,currency
ORD-100917,2024-02-15,CUST-0097,Wholesale,Alexandria,Groceries,Online,42,167.6,7039.31,5841.15,0.101,Completed,EGP
ORD-101164,2023-07-22,CUST-0049,Retail,Alexandria,Furniture,Online,2,1405.18,2810.36,2113.22,0.065,Completed,EGP
ORD-101098,2023-02-08,CUST-0026,Retail,Cairo,Clothing,Online,5,508.36,2541.79,2110.86,,Completed,EGP
ORD-100419,2024-07-17,CUST-0191,Retail,Alexandria,Electronics,Online,2,2607.07,5214.13,3436.74,0.033,Completed,EGP
ORD-100494,2023-06-09,CUST-0192,Retail,Alexandria,Clothing,Phone,4,770.37,3081.49,1972.93,0.149,Completed,EGP
ORD-100242,2023-09-19,CUST-0230,Retail,Cairo,Furniture,Online,1,2186.71,2186.71,1757.71,0.129,Completed,EGP
ORD-100151,2024-07-21,CUST-0086,Retail,Giza,Groceries,Store,8,99.04,792.32,651.66,0.068,Completed,EGP
ORD-100251,2024-01-06,CUST-0013,Wholesale,Giza,Clothing,Phone,20,491.82,9836.45,6981.47,0.091,Completed,EGP
ORD-100797,2024-08-31,CUST-0104,Wholesale,Mansoura,Clothing,Online,56,478.83,26814.46,18374.0,0.212,Completed,EGP
ORD-100905,2024-01-02,CUST-0083,Retail,Aswan,Electronics,Phone,1,2199.74,2199.74,1318.32,0.196,Completed,EGP
ORD-100379,2023-11-10,CUST-0216,Retail,Cairo,Groceries,Store,1,161.21,161.21,97.44,0.188,Completed,EGP
ORD-100624,2024-04-03,CUST-0308,Wholesale,Mansoura,Groceries,Online,30,78.91,2367.35,1955.83,0.046,Completed,EGP
ORD-100004,2023-05-26,CUST-0267,Wholesale,Mansoura,Clothing,Online,28,539.55,15107.41,9163.73,,Completed,EGP
ORD-100169,2024-02-27,CUST-0121,Retail,Cairo,Groceries,Store,6,136.21,817.26,679.15,0.242,Completed,EGP
ORD-100121,2024-01-27,CUST-0178,Retail,Alexandria,Groceries,Store,2,152.27,304.55,219.1,0.196,Completed,EGP
ORD-100140,2023-03-23,CUST-0047,Retail,Cairo,Clothing,Store,5,523.94,2619.68,1504.94,0.198,Completed,EGP
ORD-101099,2024-11-12,CUST-0130,Retail,Mansoura,Electronics,Online,4,3101.96,12407.83,8977.66,,Completed,EGP
ORD-100386,2023-06-07,CUST-0083,Retail,Cairo,Clothing,Online,7,697.45,4882.16,3006.62,0.203,Completed,EGP
ORD-100684,2024-12-17,CUST-0306,Retail,Cairo,Groceries,Online,1,197.63,197.63,129.06,0.017,Completed,EGP
ORD-100571,2024-03-09,CUST-0149,Retail,Giza,Clothing,Online,7,690.59,4834.15,3397.79,0.065,Completed,EGP
ORD-100777,2024-10-18,CUST-0280,Retail,Giza,Groceries,Phone,2,124.49,248.98,211.53,0.029,Completed,EGP
ORD-100262,2024-10-16,CUST-0041,Wholesale,Aswan,Groceries,Store,8,149.4,1195.23,688.38,0.085,Completed,EGP
ORD-100502,2024-12-25,CUST-0009,Corporate,Cairo,Electronics,Online,2,1920.27,3840.53,2412.91,0.155,Completed,EGP
ORD-100890,2023-04-03,CUST-0267,Wholesale,Mansoura,Stationery,Store,49,46.17,2262.42,1537.95,0.172,Completed,EGP
ORD-100984,2024-01-20,CUST-0153,Corporate,Cairo,Furniture,Online,5,1379.34,6896.7,3964.94,0.039,Completed,EGP
ORD-100303,2023-11-03,CUST-0135,Wholesale,Cairo,Electronics,Phone,24,2357.07,56569.58,40022.28,0.007,Completed,EGP
ORD-101048,2024-08-10,CUST-0299,Retail,Cairo,Groceries,Store,6,132.37,794.23,474.52,0.007,Completed,EGP
ORD-100486,2024-05-10,CUST-0239,Wholesale,Giza,Groceries,Online,48,144.21,6921.9,4564.19,0.056,Cancelled,EGP
ORD-100000,2024-12-10,CUST-0027,Wholesale,,Clothing,Store,6,763.48,4580.9,2973.81,0.16,Completed,EGP
ORD-101029,2023-11-15,CUST-0267,Retail,,Groceries,Store,3,214.54,643.61,380.29,0.168,Completed,EGP
ORD-101187,2024-01-22,CUST-0150,Retail,Mansoura,Stationery,Phone,3,56.82,170.47,128.53,0.14,Completed,EGP
ORD-100425,2024-05-14,CUST-0300,Wholesale,,Electronics,Store,40,2589.11,103564.46,73606.4,0.104,Completed,EGP
ORD-100406,2023-11-12,CUST-0090,Retail,Aswan,Groceries,Store,6,207.51,1245.08,977.0,0.152,Completed,EGP
ORD-100309,2023-09-26,CUST-0029,Retail,Aswan,Furniture,Online,1,1324.77,1324.77,787.69,0.249,Completed,EGP
ORD-100910,2024-06-25,CUST-0286,Wholesale,Giza,Clothing,Online,20,258.39,5167.82,3868.56,0.022,Completed,EGP
ORD-100842,2024-01-31,CUST-0281,Corporate,Mansoura,Stationery,Store,8,53.59,428.74,247.86,0.129,Cancelled,EGP
ORD-100455,2023-07-15,CUST-0293,Wholesale,Alexandria,Stationery,Online,40,53.97,2158.69,1489.12,,Completed,EGP
ORD-100259,2023-06-18,CUST-0239,Retail,Giza,Groceries,Store,3,147.95,443.84,370.88,0.023,Completed,EGP
ORD-100781,2023-09-11,CUST-0156,Retail,Cairo,Groceries,Store,1,73.16,73.16,61.02,0.241,Completed,EGP
ORD-100402,2023-03-24,CUST-0232,Retail,Alexandria,Clothing,Online,3,321.74,965.23,533.61,0.004,Completed,EGP
ORD-100426,2024-02-13,CUST-0126,Wholesale,Giza,Clothing,Store,36,721.03,25956.91,15355.56,0.234,Completed,EGP
ORD-101198,2023-08-13,CUST-0278,Retail,Alexandria,Furniture,Store,1,2468.89,2468.89,1778.14,0.03,Completed,EGP
ORD-100294,2024-07-08,CUST-0254,Corporate,Aswan,Furniture,Store,5,1158.29,5791.46,3399.36,0.058,Completed,EGP
ORD-100869,2023-12-19,CUST-0262,Wholesale,Alexandria,Groceries,Online,6,223.12,1338.74,1125.98,0.193,Completed,EGP
ORD-100323,2023-05-18,CUST-0026,Retail,Alexandria,Electronics,Store,3,1471.05,4413.15,2770.46,0.246,Completed,EGP
ORD-100410,2024-09-23,CUST-0288,Retail,Cairo,Furniture,Online,7,1646.72,11527.01,7019.31,0.146,Completed,EGP
ORD-100807,2024-12-16,CUST-0238,Corporate,Mansoura,Furniture,Online,2,5244.03,10488.07,7062.4,0.066,Completed,EGP
ORD-100528,2024-09-10,CUST-0280,Corporate,Aswan,Clothing,Store,3,315.42,946.27,718.42,0.042,Completed,EGP
ORD-100840,2023-04-08,CUST-0207,Wholesale,Aswan,Stationery,Online,36,68.34,2460.42,1542.32,0.21,Completed,EGP
ORD-100676,2023-09-25,CUST-0262,Retail,Cairo,Electronics,Online,3,2776.88,8330.63,6048.25,0.145,Completed,EGP
ORD-100420,2023-06-29,CUST-0308,Retail,Mansoura,Clothing,Online,1,300.97,300.97,189.0,0.142,Completed,EGP
ORD-100686,2024-05-22,CUST-0005,Corporate,Cairo,Clothing,Store,4,335.54,1342.15,849.11,0.233,Completed,EGP
ORD-100141,2023-09-29,CUST-0073,Retail,Giza,Furniture,Online,2,2397.68,4795.37,3770.38,0.216,Returned,EGP
ORD-100581,2024-02-03,CUST-0050,Retail,Alexandria,Electronics,Online,1,2426.25,2426.25,1958.93,0.01,Completed,EGP
ORD-101145,2024-04-04,CUST-0268,Corporate,Alexandria,Electronics,Online,2,2345.49,4690.98,3556.83,0.173,Completed,EGP
ORD-101141,2024-05-22,CUST-0300,Wholesale,Mansoura,Electronics,Online,8,2330.49,18643.95,10278.95,0.147,Completed,EGP
ORD-100003,2023-09-25,CUST-0305,Retail,Cairo,Electronics,Store,2,3796.02,7592.04,5514.46,0.028,Cancelled,EGP
ORD-100228,2023-03-14,CUST-0188,Retail,Mansoura,Stationery,Online,8,52.05,416.43,307.43,0.089,Completed,EGP
ORD-100051,2024-01-07,CUST-0232,Retail,Cairo,Groceries,Store,4,144.58,578.34,339.41,0.103,Returned,EGP
ORD-100093,2023-04-20,CUST-0081,Retail,Cairo,Clothing,Phone,8,420.57,3364.54,2806.46,0.011,Cancelled,EGP
ORD-100033,2023-03-06,CUST-0132,Corporate,Mansoura,Stationery,Store,8,92.46,739.69,612.51,0.026,Completed,EGP
ORD-101054,2024-07-27,CUST-0271,Retail,Giza,Furniture,Phone,7,1200.73,8405.08,7001.08,0.036,Completed,EGP
ORD-100635,2024-08-27,CUST-0046,Retail,Aswan,Groceries,Online,1,96.73,96.73,75.22,0.159,Completed,EGP
ORD-100919,2024-02-15,CUST-0005,Retail,Cairo,Groceries,Store,6,148.75,892.52,523.62,0.119,Completed,EGP
ORD-100538,2024-09-07,CUST-0137,Corporate,Cairo,Electronics,Store,3,2844.73,8534.2,5489.57,0.034,Completed,EGP
ORD-100286,2024-07-15,CUST-0303,Corporate,Cairo,Clothing,Phone,6,373.99,2243.92,1411.25,0.148,Returned,EGP
ORD-100980,2024-09-23,CUST-0098,Retail,Alexandria,Stationery,Online,3,42.97,128.9,93.55,0.046,Completed,EGP
ORD-100222,2023-07-04,CUST-0180,Retail,Giza,Electronics,Online,4,1962.61,7850.43,4510.51,0.075,Completed,EGP
ORD-101117,2024-03-25,CUST-0037,Retail,Mansoura,Groceries,Online,2,95.0,190.01,151.36,0.239,Completed,EGP
ORD-100599,2023-07-08,CUST-0075,Corporate,Cairo,Clothing,Phone,4,499.35,1997.39,1586.15,0.185,Completed,EGP
ORD-100576,2023-07-03,CUST-0191,Retail,,Electronics,Store,4,3236.04,12944.16,10308.27,0.042,Completed,EGP
ORD-100952,2023-03-22,CUST-0264,Retail,Cairo,Electronics,Store,1,2642.77,2642.77,,0.093,Completed,EGP
ORD-100166,2023-01-28,CUST-0236,Retail,Giza,Stationery,Store,6,39.01,234.08,191.37,0.191,Completed,EGP
ORD-100885,2023-03-26,CUST-0279,Retail,Giza,Groceries,Store,2,120.59,241.17,159.7,0.043,Completed,EGP
ORD-100272,2023-04-28,CUST-0139,Corporate,Mansoura,Groceries,Store,2,131.52,263.04,167.59,0.02,Completed,EGP
ORD-101090,2024-09-18,CUST-0256,Wholesale,Alexandria,Electronics,Online,40,2315.36,92614.31,66870.82,0.173,Cancelled,EGP
ORD-100451,2024-11-08,CUST-0228,Retail,Giza,Furniture,Store,4,1826.47,7305.89,4907.03,0.046,Completed,EGP
ORD-101095,2023-05-25,CUST-0100,Retail,Mansoura,Stationery,Store,7,66.75,467.25,329.37,0.16,Completed,EGP
ORD-100020,2023-01-14,CUST-0154,Retail,Aswan,Groceries,Store,6,130.66,783.93,461.41,0.206,Completed,EGP
ORD-100422,2023-11-11,CUST-0236,Wholesale,Alexandria,Groceries,Store,8,135.4,1083.19,652.16,0.052,Completed,EGP
ORD-100005,2023-01-15,CUST-0156,Retail,Cairo,Clothing,Store,8,298.54,2388.34,1470.02,,Completed,EGP
ORD-100568,2023-11-04,CUST-0193,Retail,Aswan,Groceries,Online,4,162.97,651.9,418.78,0.106,Completed,EGP
ORD-100688,2023-08-30,CUST-0136,Retail,Giza,Furniture,Online,1,2120.51,2120.51,1478.96,0.091,Completed,EGP
ORD-100744,2024-07-27,CUST-0146,Retail,Alexandria,Stationery,Store,6,57.33,343.95,281.61,,Completed,EGP
ORD-100656,2023-07-24,CUST-0206,Corporate,Aswan,Clothing,Store,1,752.76,752.76,573.37,0.06,Completed,EGP
ORD-100619,2024-02-20,CUST-0275,Retail,Mansoura,Groceries,Store,5,104.96,524.8,424.62,0.023,Completed,EGP
ORD-101143,2023-07-11,CUST-0042,Wholesale,Cairo,Stationery,Store,6,50.23,301.39,226.81,0.077,Completed,EGP
ORD-100304,2023-11-16,CUST-0307,Wholesale,Alexandria,Groceries,Store,36,190.76,6867.51,4597.11,,Completed,EGP
ORD-101052,2023-02-10,CUST-0160,Retail,Alexandria,Electronics,Online,6,2116.2,12697.22,8401.9,0.215,Completed,EGP
ORD-100418,2023-08-19,CUST-0181,Retail,Giza,Groceries,Store,3,131.9,395.7,262.64,0.202,Completed,EGP
ORD-100460,2023-11-03,CUST-0170,Retail,Mansoura,Furniture,Online,6,2372.15,14232.91,8240.3,0.108,Cancelled,EGP
ORD-100558,2024-09-08,CUST-0146,Corporate,Aswan,Clothing,Store,6,700.65,4203.89,3041.46,0.083,Completed,EGP
ORD-100772,2023-11-12,CUST-0131,Retail,Giza,Stationery,Store,8,74.81,598.52,486.06,0.042,Completed,EGP
ORD-100227,2023-05-31,CUST-0128,Retail,Aswan,Furniture,Phone,3,2422.99,7268.98,4424.38,0.177,Completed,EGP
ORD-100563,2024-06-19,CUST-0041,Wholesale,Cairo,Electronics,Online,28,3334.42,93363.83,65927.4,0.093,Completed,EGP
ORD-100756,2023-02-13,CUST-0006,Corporate,Giza,Stationery,Online,2,73.43,146.86,104.51,0.194,Completed,EGP
ORD-100618,2023-10-28,CUST-0315,Retail,Giza,Clothing,Store,5,668.8,3344.02,2143.3,0.005,Completed,EGP
ORD-100785,2023-05-18,CUST-0249,Wholesale,Giza,Furniture,Store,16,1684.3,26948.87,19712.83,0.01,Completed,EGP
ORD-101042,2023-08-06,CUST-0223,Retail,Mansoura,Clothing,Online,3,478.85,1436.54,966.01,0.095,Cancelled,EGP
ORD-101179,2023-04-23,CUST-0049,Retail,Cairo,Clothing,Store,6,655.09,3930.56,3051.53,0.184,Completed,EGP
ORD-100100,2023-07-10,CUST-0248,Retail,Cairo,Stationery,Phone,1,47.69,47.69,38.97,0.167,Completed,EGP
ORD-100761,2024-12-16,CUST-0270,Corporate,Alexandria,Furniture,Online,1,4035.41,4035.41,2357.88,0.036,Completed,EGP
ORD-100751,2024-02-16,CUST-0292,Corporate,Giza,Stationery,Store,5,65.26,326.28,234.25,0.161,Completed,EGP
ORD-100623,2024-06-07,CUST-0046,Wholesale,Alexandria,Electronics,Online,32,2045.13,65444.09,42741.64,0.024,Completed,EGP
ORD-100754,2023-10-23,CUST-0022,Wholesale,Mansoura,Electronics,Store,16,1577.58,25241.23,17471.95,0.248,Completed,EGP
ORD-100026,2024-11-25,CUST-0035,Wholesale,Alexandria,Clothing,Store,18,322.87,5811.71,4019.66,0.055,Completed,EGP
ORD-100360,2024-04-30,CUST-0252,Retail,Giza,Furniture,Online,7,1466.97,10268.76,5895.32,0.106,Completed,EGP
ORD-100015,2023-07-06,CUST-0213,Retail,Aswan,Electronics,Online,7,3398.64,23790.46,14918.87,,Completed,EGP
ORD-101197,2023-03-02,CUST-0081,Wholesale,Cairo,Clothing,Store,40,266.36,10654.34,7926.41,0.031,Completed,EGP
ORD-100506,2024-07-12,CUST-0023,Wholesale,Giza,Groceries,Online,25,206.87,5171.79,4029.18,0.099,Completed,EGP
ORD-100692,2024-08-06,CUST-0273,Retail,Aswan,Electronics,Store,6,3334.04,20004.27,14241.49,0.225,Completed,EGP
ORD-100076,2023-03-12,CUST-0025,Corporate,Alexandria,Electronics,Store,1,3210.1,3210.1,2425.18,0.237,Completed,EGP
ORD-101193,2023-07-17,CUST-0235,Retail,Alexandria,Groceries,Store,4,111.59,446.36,317.84,0.144,Completed,EGP
ORD-100490,2023-01-19,CUST-0248,Retail,Aswan,Clothing,Store,2,441.27,882.54,616.84,0.105,Completed,EGP
ORD-100343,2024-11-25,CUST-0248,Retail,Giza,Groceries,Online,7,113.14,792.01,613.88,0.089,Completed,EGP
ORD-100136,2023-11-23,CUST-0103,Retail,Cairo,Clothing,Store,5,909.39,4546.97,2667.87,0.049,Cancelled,EGP
ORD-101166,2023-07-30,CUST-0259,Retail,Cairo,Clothing,Online,4,297.15,1188.6,993.57,0.007,Completed,EGP
ORD-101017,2023-09-19,CUST-0129,Wholesale,Aswan,Groceries,Store,48,234.47,11254.44,6305.93,0.136,Completed,EGP
ORD-100700,2023-07-25,CUST-0003,Corporate,Giza,Clothing,Phone,6,270.29,1621.75,997.82,0.024,Cancelled,EGP
ORD-100269,2024-02-20,CUST-0198,Retail,Aswan,Electronics,Store,1,4980.65,4980.65,3004.02,0.023,Completed,EGP
ORD-101049,2024-08-24,CUST-0238,Retail,Cairo,Groceries,Store,7,160.21,1121.49,708.57,0.083,Completed,EGP
ORD-100328,2023-02-14,CUST-0208,Corporate,Alexandria,Groceries,Online,6,96.49,578.92,472.77,0.212,Completed,EGP
ORD-100960,2024-04-25,CUST-0244,Retail,Cairo,Groceries,Store,5,145.51,727.57,402.85,0.164,Completed,EGP
ORD-100443,2023-06-07,CUST-0218,Retail,Alexandria,Groceries,Store,5,113.3,566.48,317.96,,Completed,EGP
ORD-100241,2024-05-04,CUST-0018,Retail,,Electronics,Store,4,1917.08,7668.32,4439.54,0.088,Completed,EGP
ORD-100369,2024-06-13,CUST-0083,Wholesale,Alexandria,Furniture,Online,9,2639.71,23757.36,19442.45,0.031,Completed,EGP
ORD-100800,2024-07-21,CUST-0051,Corporate,Giza,Clothing,Store,99,548.94,54345.06,38041.54,0.151,Completed,EGP
ORD-100778,2023-03-31,CUST-0121,Retail,Giza,Electronics,Store,1,2198.57,2198.57,1392.51,0.238,Completed,EGP
ORD-100131,2023-01-09,CUST-0269,Retail,Mansoura,Groceries,Store,6,78.41,470.45,281.31,0.037,Completed,EGP
ORD-100170,2023-01-03,CUST-0127,Wholesale,Giza,Furniture,Phone,6,1693.69,10162.12,6190.67,0.021,Completed,EGP
ORD-100876,2024-04-20,CUST-0276,Retail,Cairo,Electronics,Store,2,1883.94,3767.88,2819.93,0.225,Completed,EGP
ORD-100247,2023-05-11,CUST-0270,Wholesale,Giza,Furniture,Phone,30,1540.07,46202.23,33659.37,0.249,Completed,EGP
ORD-100625,2023-02-11,CUST-0261,Wholesale,Cairo,Electronics,Online,24,1552.75,37265.99,26455.07,0.011,Completed,EGP
ORD-100863,2024-03-10,CUST-0030,Retail,Mansoura,Furniture,Online,6,1648.81,9892.88,6761.95,0.216,Returned,EGP
ORD-100631,2024-03-24,CUST-0287,Corporate,Aswan,Electronics,Online,4,2125.33,8501.31,5266.96,0.108,Completed,EGP
ORD-101004,2024-08-12,CUST-0313,Retail,Cairo,Clothing,Phone,4,662.68,2650.73,1843.67,,Completed,EGP
ORD-100252,2023-06-25,CUST-0018,Retail,Cairo,Stationery,Online,6,64.91,389.44,296.02,0.154,Completed,EGP
ORD-100467,2024-05-20,CUST-0190,Retail,Alexandria,Clothing,Online,4,265.04,1060.16,631.94,0.066,Completed,EGP
ORD-100886,2023-12-28,CUST-0211,Corporate,Cairo,Clothing,Store,3,450.84,1352.52,,0.175,Completed,EGP
ORD-100810,2024-06-15,CUST-0222,Retail,Mansoura,Electronics,Store,4,2608.79,10435.17,6016.05,0.091,Completed,EGP
ORD-100652,2024-07-17,CUST-0165,Corporate,Aswan,Clothing,Store,3,387.45,1162.36,962.39,0.122,Completed,EGP
ORD-100348,2023-06-09,CUST-0207,Retail,Cairo,Electronics,Online,2,2657.75,5315.51,3694.58,0.079,Completed,EGP
ORD-100670,2024-11-26,CUST-0172,Retail,Giza,Groceries,Online,1,181.98,181.98,105.31,0.181,Completed,EGP
ORD-100715,2023-01-24,CUST-0029,Retail,Giza,Furniture,Store,1,1693.44,1693.44,,0.124,Completed,EGP
ORD-100057,2024-06-18,CUST-0062,Wholesale,Cairo,Stationery,Online,49,95.08,4658.68,3674.77,,Completed,EGP
ORD-100031,2024-07-26,CUST-0209,Wholesale,Cairo,Furniture,Online,5,1550.8,7753.98,4471.6,0.233,Completed,EGP
ORD-100246,2024-02-24,CUST-0075,Retail,Giza,Stationery,Phone,1,52.45,52.45,34.28,0.191,Completed,EGP
ORD-100881,2024-02-28,CUST-0116,Retail,Alexandria,Electronics,Store,5,1983.85,9919.24,7583.28,0.142,Completed,EGP
ORD-100942,2023-04-27,CUST-0021,Retail,Giza,Clothing,Phone,1,254.46,254.46,140.73,0.013,Completed,EGP
ORD-100264,2024-05-08,CUST-0187,Wholesale,Giza,Stationery,Online,8,55.11,440.88,337.06,0.147,Completed,EGP
ORD-100566,2024-06-24,CUST-0159,Retail,Giza,Furniture,Online,1,2926.01,2926.01,2423.62,0.16,Completed,EGP
ORD-100183,2023-11-17,CUST-0059,Retail,Giza,Furniture,Online,3,2282.81,6848.43,4204.79,0.039,Completed,EGP
ORD-100901,2024-05-29,CUST-0001,Wholesale,Alexandria,Clothing,Store,24,257.78,6186.72,5160.62,0.003,Cancelled,EGP
ORD-100339,2024-05-25,CUST-0219,Retail,Giza,Groceries,Store,3,103.09,309.26,231.57,0.013,Completed,EGP
ORD-100188,2024-03-31,CUST-0257,Wholesale,Cairo,Stationery,Phone,40,57.08,2283.28,1433.44,0.088,Completed,EGP
ORD-101135,2024-06-29,CUST-0288,Wholesale,Giza,Stationery,Online,20,44.09,881.72,642.89,0.014,Completed,EGP
ORD-100556,2023-10-06,CUST-0234,Corporate,Cairo,Groceries,Online,4,111.33,445.31,303.16,0.174,Cancelled,EGP
ORD-100503,2023-04-26,CUST-0004,Retail,Cairo,Groceries,Phone,8,194.52,1556.13,1182.26,0.25,Completed,EGP
ORD-101173,2024-12-18,CUST-0303,Corporate,Giza,Furniture,Online,3,1789.98,5369.94,3326.8,0.185,Completed,EGP
ORD-100630,2024-02-01,CUST-0123,Retail,Cairo,Groceries,Store,6,79.52,477.12,306.71,0.209,Returned,EGP
ORD-100512,2023-08-03,CUST-0286,Corporate,Giza,Groceries,Phone,6,96.33,577.99,360.67,0.036,Completed,EGP
ORD-101157,2023-10-25,CUST-0079,Wholesale,Mansoura,Groceries,Store,6,168.62,1011.69,691.63,0.193,Completed,EGP
ORD-100948,2023-10-01,CUST-0020,Retail,Alexandria,Groceries,Store,5,92.59,462.95,260.76,0.084,Completed,EGP
ORD-100887,2024-02-20,CUST-0287,Wholesale,Cairo,Electronics,Store,21,2437.4,51185.43,38066.99,0.141,Completed,EGP
ORD-101188,2024-04-21,CUST-0155,Retail,Cairo,Clothing,Online,2,487.35,974.69,573.78,0.024,Completed,EGP
ORD-100009,2023-09-01,CUST-0014,Retail,Giza,Groceries,Store,6,61.0,365.99,275.23,0.02,Completed,EGP
ORD-100823,2023-07-21,CUST-0005,Retail,Mansoura,Clothing,Online,4,288.97,1155.87,687.7,0.046,Completed,EGP
ORD-100168,2023-11-23,CUST-0065,Retail,Cairo,Groceries,Store,8,119.35,954.83,547.61,0.071,Completed,EGP
ORD-100526,2023-01-17,CUST-0063,Retail,Cairo,Electronics,Online,3,1981.91,5945.72,3813.93,0.189,Completed,EGP
ORD-101080,2023-09-16,CUST-0275,Retail,Cairo,Groceries,Store,7,148.05,1036.36,746.29,0.125,Completed,EGP
ORD-100476,2024-07-07,CUST-0247,Wholesale,Cairo,Groceries,Online,5,80.13,400.67,317.72,0.104,Completed,EGP
ORD-100215,2023-05-29,CUST-0222,Retail,Cairo,Electronics,Online,4,2779.72,11118.88,8790.65,0.184,Returned,EGP
ORD-101114,2024-06-29,CUST-0140,Retail,Cairo,Groceries,Online,7,81.08,567.57,475.27,0.03,Completed,EGP
ORD-101118,2023-07-09,CUST-0137,Retail,Mansoura,Groceries,Store,4,80.79,323.17,272.43,0.011,Completed,EGP
ORD-100597,2023-06-28,CUST-0121,Corporate,Mansoura,Clothing,Store,4,417.94,1671.77,1287.94,0.01,Completed,EGP
ORD-100147,2024-01-23,CUST-0230,Corporate,Alexandria,Furniture,Store,81,1650.4,133682.4,,0.132,Cancelled,EGP
ORD-100621,2024-07-04,CUST-0294,Retail,Cairo,Furniture,Online,1,1739.55,1739.55,1019.22,0.069,Completed,EGP
ORD-100607,2023-06-21,CUST-0190,Retail,Alexandria,Groceries,Online,7,193.72,1356.01,998.35,0.107,Completed,EGP
ORD-100891,2023-08-13,CUST-0250,Corporate,Mansoura,Clothing,Store,6,424.43,2546.61,1581.77,0.039,Completed,EGP
ORD-101033,2024-01-19,CUST-0123,Wholesale,Giza,Groceries,Store,24,106.69,2560.49,1410.46,0.238,Completed,EGP
ORD-100325,2024-01-03,CUST-0291,Retail,Cairo,Electronics,Phone,7,2022.06,14154.42,9226.92,0.121,Completed,EGP
ORD-100046,2023-11-08,CUST-0171,Wholesale,Cairo,Electronics,Phone,48,4693.75,225299.83,139689.97,0.194,Completed,EGP
ORD-100356,2023-02-20,CUST-0200,Retail,Mansoura,Furniture,Online,3,2579.3,7737.89,4706.17,0.126,Completed,EGP
ORD-100066,2024-01-26,CUST-0018,Retail,Giza,Groceries,Online,6,90.14,540.83,413.79,0.008,Returned,EGP
ORD-101058,2024-10-09,CUST-0171,Wholesale,Mansoura,Groceries,Online,5,93.95,469.75,278.69,0.112,Completed,EGP
ORD-100297,2024-02-21,CUST-0018,Wholesale,Giza,Clothing,Online,40,393.09,15723.64,11638.93,0.048,Completed,EGP
ORD-101178,2023-03-22,CUST-0202,Retail,Cairo,Furniture,Online,6,1849.64,11097.83,,0.129,Completed,EGP
ORD-100049,2023-05-15,CUST-0059,Retail,Alexandria,Electronics,Store,6,2524.55,15147.31,12156.07,0.231,Completed,EGP
ORD-100523,2023-12-30,CUST-0302,Retail,Cairo,Electronics,Store,8,3422.93,27383.44,17204.38,0.12,Cancelled,EGP
ORD-100080,2023-08-31,CUST-0178,Retail,Giza,Electronics,Online,6,2654.33,15925.98,12321.94,0.099,Cancelled,EGP
ORD-100609,2023-09-29,CUST-0217,Retail,Alexandria,Stationery,Store,2,78.61,157.21,92.48,0.067,Completed,EGP
ORD-100755,2023-07-10,CUST-0108,Wholesale,Cairo,Clothing,Store,6,405.41,2432.45,1409.71,,Cancelled,EGP
ORD-100505,2024-04-26,CUST-0315,Wholesale,Cairo,Groceries,Online,4,68.73,274.91,186.26,0.087,Cancelled,EGP
ORD-100152,2023-07-27,CUST-0167,Retail,Cairo,Groceries,Online,4,104.58,418.33,353.7,0.09,Completed,EGP
ORD-100900,2023-04-09,CUST-0111,Corporate,Mansoura,Stationery,Phone,4,67.98,271.91,187.78,0.081,Completed,EGP
ORD-100987,2024-07-27,CUST-0053,Wholesale,Alexandria,Groceries,Online,21,121.27,2546.65,1405.61,0.023,Completed,EGP
ORD-101043,2023-02-27,CUST-0041,Retail,Giza,Electronics,Store,4,2505.7,10022.79,5584.32,,Completed,EGP
ORD-101041,2024-01-19,CUST-0097,Corporate,Aswan,Clothing,Online,7,430.01,3010.08,2431.67,,Completed,EGP
ORD-100065,2024-01-04,CUST-0262,Retail,Cairo,Electronics,Store,5,2361.15,11805.73,6527.58,0.149,Cancelled,EGP
ORD-100209,2024-06-26,CUST-0134,Retail,Cairo,Stationery,Phone,4,77.03,308.12,204.42,0.163,Completed,EGP
ORD-100125,2024-01-09,CUST-0019,Retail,Cairo,Groceries,Phone,1,90.33,90.33,65.3,0.01,Completed,EGP
ORD-100757,2023-01-15,CUST-0008,Retail,Mansoura,Groceries,Phone,3,127.96,383.88,224.43,0.064,Completed,EGP
ORD-100767,2024-04-20,CUST-0164,Retail,Cairo,Electronics,Store,7,3632.28,25425.93,18608.47,0.202,Completed,EGP
ORD-100780,2024-07-16,CUST-0295,Retail,Giza,Groceries,Phone,6,220.0,1319.99,1112.92,0.205,Completed,EGP
ORD-100922,2023-11-15,CUST-0062,Retail,Alexandria,Electronics,Phone,4,4395.05,17580.19,14892.97,0.119,Completed,EGP
ORD-100827,2024-09-12,CUST-0037,Corporate,Cairo,Electronics,Store,3,2201.99,6605.96,4103.97,0.165,Completed,EGP
ORD-100653,2023-07-23,CUST-0216,Wholesale,Cairo,Stationery,Online,3,42.09,126.27,83.83,0.061,Returned,EGP
ORD-100638,2024-07-16,CUST-0017,Wholesale,Alexandria,Groceries,Store,28,262.39,7346.95,6040.25,0.085,Completed,EGP
ORD-100182,2024-01-11,CUST-0128,Retail,Aswan,Electronics,Online,4,2807.47,11229.89,9385.17,0.192,Completed,EGP
ORD-100450,2023-04-04,CUST-0111,Retail,Cairo,Groceries,Store,3,138.99,416.96,330.52,0.047,Completed,EGP
